Linux 7.0.10-arch1-1 (archlinux) 	05/30/2026 	_x86_64_	(4 CPU)

02:45:03 PM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
02:45:08 PM      0.22      0.20      0.05      0.00      0.11      0.11      0.02      0.00
02:45:13 PM      0.12      0.18      0.05      0.00      0.06      0.10      0.02      0.00
02:45:18 PM      0.08      0.17      0.05      0.00      0.04      0.09      0.02      0.00
02:45:23 PM      0.04      0.15      0.05      0.00      0.02      0.08      0.02      0.00
02:45:28 PM      0.02      0.14      0.05      0.00      0.01      0.08      0.02      0.00
02:45:33 PM      0.01      0.13      0.05      0.00      0.00      0.07      0.02      0.00
02:45:38 PM      0.01      0.12      0.04      0.00      0.00      0.06      0.02      0.00
02:45:43 PM      0.00      0.11      0.04      0.00      0.00      0.05      0.02      0.00
02:45:48 PM      0.00      0.10      0.04      0.00      0.00      0.05      0.02      0.00
02:45:53 PM      0.00      0.09      0.04      0.00      0.00      0.04      0.01      0.00
02:45:58 PM      0.00      0.08      0.04      0.00      0.00      0.04      0.01      0.00
02:46:03 PM      0.00      0.07      0.04      0.00      0.00      0.04      0.01      0.00
02:46:08 PM      0.00      0.07      0.04      0.00      0.00      0.03      0.01      0.00
02:46:13 PM      0.00      0.06      0.04      0.00      0.00      0.03      0.01      0.00
02:46:18 PM      0.00      0.06      0.04      0.00      0.00      0.03      0.01      0.00
02:46:23 PM      0.00      0.05      0.03      0.00      0.00      0.02      0.01      0.00
02:46:28 PM      0.00      0.04      0.03      0.00      0.00      0.02      0.01      0.00
02:46:33 PM      0.00      0.04      0.03      0.00      0.00      0.02      0.00      0.00
02:46:38 PM      0.00      0.04      0.03      0.01      0.00      0.02      0.00      0.01
02:46:43 PM      0.00      0.03      0.03      0.00      0.00      0.01      0.00      0.00
02:46:48 PM      0.00      0.03      0.03      0.00      0.00      0.01      0.00      0.00
02:46:53 PM      0.00      0.02      0.03      0.00      0.00      0.01      0.00      0.00
02:46:58 PM      0.00      0.02      0.03      0.00      0.00      0.01      0.00      0.00
02:47:03 PM      0.00      0.02      0.02      0.01      0.00      0.01      0.00      0.00
02:47:08 PM      0.00      0.02      0.02      0.00      0.00      0.01      0.00      0.00
02:47:13 PM      0.00      0.01      0.02      0.00      0.00      0.00      0.00      0.00
02:47:18 PM      0.00      0.01      0.02      0.00      0.00      0.00      0.00      0.00
02:47:23 PM      0.00      0.01      0.02      0.00      0.00      0.00      0.00      0.00
02:47:28 PM      0.00      0.01      0.02      0.00      0.00      0.00      0.00      0.00
02:47:33 PM      0.00      0.01      0.02      0.00      0.00      0.00      0.00      0.00
02:47:38 PM      0.00      0.01      0.02      0.00      0.00      0.00      0.00      0.00
02:47:43 PM      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00
02:47:48 PM      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00
02:47:53 PM      0.00      0.00      0.01      0.01      0.00      0.00      0.00      0.00
02:47:58 PM      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00
02:48:03 PM      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00
02:48:08 PM      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00
02:48:13 PM      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00
02:48:18 PM      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00
02:48:23 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:48:28 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:48:33 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:48:38 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
02:48:43 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
