Linux 7.0.10-arch1-1 (archlinux) 	06/03/2026 	_x86_64_	(4 CPU)

07:24:02 PM   %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
07:24:07 PM      0.00      0.00      0.00      0.15      0.00      0.00      0.00      0.11
07:24:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:24:17 PM      0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.04
07:24:22 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.02
07:24:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:24:32 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:24:37 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:24:42 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:24:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:24:52 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:24:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:25:02 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:25:07 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:12 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:25:17 PM      0.00      0.00      0.00      0.08      0.00      0.00      0.00      0.08
07:25:22 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:25:27 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:25:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:25:37 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:25:42 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:25:47 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.03
07:25:52 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:25:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:26:02 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:26:07 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:26:12 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:26:17 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:26:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:26:27 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:26:32 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:26:37 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:26:42 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:26:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:26:52 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:26:57 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:27:02 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:27:07 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:27:12 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:27:17 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:27:22 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:27:27 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:27:32 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:27:37 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:27:42 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:27:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:27:52 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:27:57 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:28:02 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:28:07 PM      0.00      0.00      0.00      0.03      0.00      0.00      0.00      0.03
07:28:12 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:28:17 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:28:22 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:28:27 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
07:28:32 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:28:37 PM      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
07:28:42 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:28:47 PM      0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
07:28:52 PM      0.00      0.00      0.00      0.04      0.00      0.00      0.00      0.04
07:28:57 PM      0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
